order_id,customer_name,email,product,category,amount,unit_price,order_date,country,status
ORD-00705,Priya Sharma,priya.sharma705@example.com,laptop,electronics,3,1465.23,2025-11-21,India,pending
ORD-00706,Erik Johansen,erik.johansen706@example.com,docking_station,accessories,1,222.56,2025-03-26,Norway,cancelled
ORD-00707,Matías Fernández,matias.fernandez707@example.com,office_desk,furniture,4,506.04,2025-11-09,Chile,paid
ORD-00708,Elena Popescu,elena.popescu708@example.com,monitor,electronics,4,400.89,2025-04-08,Romania,failed
ORD-00709,Noah Williams,noah.williams709@example.com,mechanical_keyboard,accessories,4,134.48,2025-11-21,United States,paid
ORD-00710,Nikos Georgiou,nikos.georgiou710@example.com,headphones,electronics,5,225.33,2025-03-10,Greece,cancelled
ORD-00711,Aiko Tanaka,aiko.tanaka711@example.com,tablet,electronics,1,796.73,2025-08-10,Japan,cancelled
ORD-00712,Noam Levi,noam.levi712@example.com,mechanical_keyboard,accessories,2,149.45,2025-03-30,Israel,paid
ORD-00713,Noah Williams,noah.williams713@example.com,webcam,electronics,5,132.21,2025-06-14,United States,refunded
ORD-00714,Marko Jovanović,marko.jovanovic714@example.com,smartphone,electronics,2,944.50,2025-06-25,Serbia,pending
ORD-00715,Nikos Georgiou,nikos.georgiou715@example.com,mechanical_keyboard,accessories,2,136.61,2025-11-05,Greece,pending
ORD-00716,Amina Yusuf,amina.yusuf716@example.com,docking_station,accessories,5,245.09,2025-04-13,Nigeria,paid
ORD-00717,Amir Hakim,amir.hakim717@example.com,external_ssd,storage,3,176.12,2025-03-09,Malaysia,paid
ORD-00718,Maya Cohen,maya.cohen718@example.com,tablet,electronics,3,816.59,2025-06-30,Israel,cancelled
ORD-00719,Marko Jovanović,marko.jovanovic719@example.com,external_ssd,storage,5,159.35,2025-08-05,Serbia,paid
ORD-00720,Noah Williams,noah.williams720@example.com,laptop,electronics,4,1414.88,2025-12-10,United States,paid
ORD-00721,Andrei Ionescu,andrei.ionescu721@example.com,desk_chair,furniture,2,732.61,2025-12-16,Romania,pending
ORD-00722,Lucía Herrera,lucia.herrera722@example.com,office_desk,furniture,1,556.47,2025-06-01,Mexico,paid
ORD-00723,María García,maria.garcia723@example.com,usb_hub,accessories,4,42.14,2025-12-12,Spain,paid
ORD-00724,Mikkel Sørensen,mikkel.srensen724@example.com,mouse,accessories,5,36.59,2025-12-23,Denmark,pending
ORD-00725,Claire Dubois,claire.dubois725@example.com,graphics_tablet,electronics,4,304.42,2025-12-17,France,failed
ORD-00726,Claire Dubois,claire.dubois726@example.com,laptop,electronics,3,1428.74,2025-08-15,France,paid
ORD-00727,Erik Johansen,erik.johansen727@example.com,mechanical_keyboard,accessories,5,146.08,2025-11-05,Norway,paid
ORD-00728,Elena Popescu,elena.popescu728@example.com,desk_chair,furniture,4,644.90,2025-12-16,Romania,paid
ORD-00729,Piotr Nowak,piotr.nowak729@example.com,keyboard,accessories,5,89.21,2025-01-21,Poland,refunded
ORD-00730,Trần Quốc Bảo,tran.quoc.bao730@example.com,tablet,electronics,3,743.24,2025-10-27,Vietnam,pending
ORD-00731,Aiko Tanaka,aiko.tanaka731@example.com,usb_hub,accessories,4,46.51,2025-03-21,Japan,paid
ORD-00732,Diego Ramírez,diego.ramirez732@example.com,graphics_tablet,electronics,3,314.81,2025-11-17,Mexico,pending
ORD-00733,Mia Anderson,mia.anderson733@example.com,mechanical_keyboard,accessories,5,146.16,2025-02-07,Canada,failed
ORD-00734,Priya Sharma,priya.sharma734@example.com,keyboard,accessories,5,88.44,2025-09-16,India,paid
ORD-00735,Marko Jovanović,marko.jovanovic735@example.com,tablet,electronics,5,777.79,2025-06-28,Serbia,paid
ORD-00736,Oleksandr Bondarenko,oleksandr.bondarenko736@example.com,external_ssd,storage,3,160.54,2025-05-31,Ukraine,paid
ORD-00737,Amelia Wilson,amelia.wilson737@example.com,tablet,electronics,1,741.30,2025-06-27,Australia,cancelled
ORD-00738,Mei Lin,mei.lin738@example.com,graphics_tablet,electronics,5,330.76,2025-05-05,China,paid
ORD-00739,Chinedu Okafor,chinedu.okafor739@example.com,webcam,electronics,1,127.63,2025-10-04,Nigeria,pending
ORD-00740,Luca Bianchi,luca.bianchi740@example.com,graphics_tablet,electronics,5,325.98,2025-07-11,Italy,cancelled
ORD-00741,Mia Anderson,mia.anderson741@example.com,laptop,electronics,3,1595.59,2025-04-09,Canada,failed
ORD-00742,Noam Levi,noam.levi742@example.com,monitor,electronics,1,397.65,2025-10-03,Israel,paid
ORD-00743,Anna Müller,anna.muller743@example.com,mouse,accessories,2,37.04,2025-08-06,Germany,paid
ORD-00744,Iryna Kovalenko,iryna.kovalenko744@example.com,tablet,electronics,4,808.53,2025-02-06,Ukraine,paid
ORD-00745,Luca Bianchi,luca.bianchi745@example.com,headphones,electronics,3,194.47,2025-02-07,Italy,paid
ORD-00746,Katarzyna Kowalska,katarzyna.kowalska746@example.com,mechanical_keyboard,accessories,3,146.35,2025-10-22,Poland,paid
ORD-00747,Seo-yeon Park,seo.yeon.park747@example.com,webcam,electronics,4,128.98,2025-07-27,South Korea,refunded
ORD-00748,Amina Yusuf,amina.yusuf748@example.com,laptop,electronics,4,1541.59,2025-10-01,Nigeria,paid
ORD-00749,Anna Müller,anna.muller749@example.com,mechanical_keyboard,accessories,5,134.46,2025-02-07,Germany,failed
ORD-00750,Maya Cohen,maya.cohen750@example.com,monitor,electronics,3,439.28,2025-06-04,Israel,paid
ORD-00751,Nur Aisyah,nur.aisyah751@example.com,mechanical_keyboard,accessories,4,142.25,2025-12-05,Malaysia,paid
ORD-00752,Amelia Wilson,amelia.wilson752@example.com,keyboard,accessories,5,90.74,2025-07-20,Australia,pending
ORD-00753,Lucía Herrera,lucia.herrera753@example.com,desk_chair,furniture,3,729.76,2025-01-06,Mexico,paid
ORD-00754,Rafael Oliveira,rafael.oliveira754@example.com,laptop,electronics,1,1517.45,2025-07-21,Brazil,paid
ORD-00755,Youssef El Amrani,youssef.el.amrani755@example.com,mouse,accessories,3,33.39,2025-11-27,Morocco,paid
ORD-00756,Merve Yılmaz,merve.ylmaz756@example.com,keyboard,accessories,2,96.78,2025-05-10,Türkiye,paid
ORD-00757,Camila Silva,camila.silva757@example.com,keyboard,accessories,5,100.35,2025-10-09,Brazil,cancelled
ORD-00758,Lukas Schneider,lukas.schneider758@example.com,desk_chair,furniture,1,652.87,2025-04-12,Germany,cancelled
ORD-00759,Thandiwe Ndlovu,thandiwe.ndlovu759@example.com,usb_hub,accessories,2,46.23,2025-05-01,South Africa,paid
ORD-00760,Nur Aisyah,nur.aisyah760@example.com,smartphone,electronics,1,1042.74,2025-06-12,Malaysia,cancelled
ORD-00761,Nikos Georgiou,nikos.georgiou761@example.com,usb_hub,accessories,5,46.15,2025-12-22,Greece,paid
ORD-00762,Ingrid Hansen,ingrid.hansen762@example.com,mechanical_keyboard,accessories,3,155.64,2025-03-28,Norway,paid
ORD-00763,Amina Yusuf,amina.yusuf763@example.com,mouse,accessories,2,36.19,2025-11-25,Nigeria,refunded
ORD-00764,Trần Quốc Bảo,tran.quoc.bao764@example.com,office_desk,furniture,3,508.40,2025-06-19,Vietnam,cancelled
ORD-00765,Miguel Reyes,miguel.reyes765@example.com,headphones,electronics,3,219.23,2025-09-07,Philippines,paid
ORD-00766,Katarzyna Kowalska,katarzyna.kowalska766@example.com,external_ssd,storage,5,153.96,2025-05-24,Poland,paid
ORD-00767,Andrei Ionescu,andrei.ionescu767@example.com,desk_chair,furniture,1,704.74,2025-01-10,Romania,paid
ORD-00768,Matti Korhonen,matti.korhonen768@example.com,mechanical_keyboard,accessories,5,138.34,2025-01-19,Finland,pending
ORD-00769,Amelia Wilson,amelia.wilson769@example.com,external_ssd,storage,2,161.46,2025-04-25,Australia,pending
ORD-00770,Matías Fernández,matias.fernandez770@example.com,headphones,electronics,5,210.35,2025-07-23,Chile,failed
ORD-00771,Maya Cohen,maya.cohen771@example.com,laptop,electronics,2,1583.52,2025-11-11,Israel,paid
ORD-00772,Noam Levi,noam.levi772@example.com,keyboard,accessories,4,89.82,2025-10-17,Israel,paid
ORD-00773,Jack Thompson,jack.thompson773@example.com,usb_hub,accessories,1,42.98,2025-09-07,Australia,paid
ORD-00774,Anna Müller,anna.muller774@example.com,desk_chair,furniture,3,651.06,2025-12-09,Germany,paid
ORD-00775,Ingrid Hansen,ingrid.hansen775@example.com,webcam,electronics,4,138.69,2025-01-24,Norway,paid
ORD-00776,Chinedu Okafor,chinedu.okafor776@example.com,monitor,electronics,5,428.98,2025-05-21,Nigeria,pending
ORD-00777,Katarzyna Kowalska,katarzyna.kowalska777@example.com,webcam,electronics,4,127.20,2025-12-01,Poland,paid
ORD-00778,Min-jun Kim,min.jun.kim778@example.com,webcam,electronics,2,130.34,2025-06-30,South Korea,failed
ORD-00779,Mia Anderson,mia.anderson779@example.com,mechanical_keyboard,accessories,4,153.98,2025-01-04,Canada,paid
ORD-00780,Eleni Papadopoulos,eleni.papadopoulos780@example.com,keyboard,accessories,2,88.57,2025-11-26,Greece,pending
ORD-00781,Oleksandr Bondarenko,oleksandr.bondarenko781@example.com,keyboard,accessories,2,89.79,2025-11-05,Ukraine,paid
ORD-00782,Arjun Mehta,arjun.mehta782@example.com,webcam,electronics,3,134.58,2025-09-04,India,cancelled
ORD-00783,Jack Thompson,jack.thompson783@example.com,mouse,accessories,5,33.10,2025-07-30,Australia,paid
ORD-00784,Wei Zhang,wei.zhang784@example.com,laptop,electronics,2,1517.64,2025-03-24,China,paid
ORD-00785,Noam Levi,noam.levi785@example.com,laptop,electronics,5,1415.25,2025-03-27,Israel,pending
ORD-00786,Piotr Nowak,piotr.nowak786@example.com,tablet,electronics,4,802.56,2025-10-16,Poland,paid
ORD-00787,Nur Aisyah,nur.aisyah787@example.com,monitor,electronics,2,416.59,2025-08-30,Malaysia,cancelled
ORD-00788,Emre Kaya,emre.kaya788@example.com,mouse,accessories,4,35.56,2025-10-26,Türkiye,paid
ORD-00789,Noam Levi,noam.levi789@example.com,desk_chair,furniture,2,704.39,2025-06-25,Israel,cancelled
ORD-00790,Anna Müller,anna.muller790@example.com,mouse,accessories,4,34.36,2025-02-25,Germany,paid
ORD-00791,Andrei Ionescu,andrei.ionescu791@example.com,tablet,electronics,5,813.30,2025-03-18,Romania,paid
ORD-00792,Katarzyna Kowalska,katarzyna.kowalska792@example.com,headphones,electronics,5,213.35,2025-09-30,Poland,paid
ORD-00793,Ethan Brown,ethan.brown793@example.com,headphones,electronics,2,223.51,2025-10-04,United Kingdom,paid
ORD-00794,Jakub Horváth,jakub.horvath794@example.com,tablet,electronics,4,773.62,2025-01-23,Slovakia,refunded
ORD-00795,Arjun Mehta,arjun.mehta795@example.com,mechanical_keyboard,accessories,4,151.72,2025-07-15,India,failed
ORD-00796,Emma Johnson,emma.johnson796@example.com,webcam,electronics,2,124.89,2025-04-30,United States,paid
ORD-00797,Nur Aisyah,nur.aisyah797@example.com,smartphone,electronics,5,965.68,2025-04-07,Malaysia,paid
ORD-00798,Aiko Tanaka,aiko.tanaka798@example.com,smartphone,electronics,5,920.08,2025-01-04,Japan,refunded
ORD-00799,Iryna Kovalenko,iryna.kovalenko799@example.com,docking_station,accessories,3,236.50,2025-02-24,Ukraine,paid
ORD-00800,Zuzana Nováková,zuzana.novakova800@example.com,external_ssd,storage,5,158.50,2025-10-02,Slovakia,refunded
ORD-00801,Ingrid Hansen,ingrid.hansen801@example.com,smartphone,electronics,3,1057.11,2025-07-23,Norway,paid
ORD-00802,Ana Petrović,ana.petrovic802@example.com,tablet,electronics,5,787.78,2025-07-09,Serbia,cancelled
ORD-00803,Min-jun Kim,min.jun.kim803@example.com,desk_chair,furniture,5,663.07,2025-12-28,South Korea,refunded
ORD-00804,Matías Fernández,matias.fernandez804@example.com,office_desk,furniture,1,561.41,2025-08-17,Chile,paid
ORD-00805,Emma Johnson,emma.johnson805@example.com,mouse,accessories,5,34.44,2025-06-23,United States,paid
ORD-00806,Merve Yılmaz,merve.ylmaz806@example.com,webcam,electronics,1,136.33,2025-03-16,Türkiye,cancelled
ORD-00807,Jakub Horváth,jakub.horvath807@example.com,monitor,electronics,1,404.08,2025-07-09,Slovakia,paid
ORD-00808,María García,maria.garcia808@example.com,docking_station,accessories,4,256.54,2025-07-25,Spain,pending
ORD-00809,Étienne Moreau,etienne.moreau809@example.com,mechanical_keyboard,accessories,2,148.25,2025-08-13,France,paid
ORD-00810,Andrei Ionescu,andrei.ionescu810@example.com,office_desk,furniture,5,521.51,2025-01-18,Romania,paid
ORD-00811,Emre Kaya,emre.kaya811@example.com,external_ssd,storage,1,161.30,2025-12-02,Türkiye,paid
ORD-00812,Merve Yılmaz,merve.ylmaz812@example.com,monitor,electronics,3,438.79,2025-06-30,Türkiye,refunded
ORD-00813,Matti Korhonen,matti.korhonen813@example.com,smartphone,electronics,2,982.78,2025-12-27,Finland,paid
ORD-00814,Ethan Brown,ethan.brown814@example.com,tablet,electronics,3,818.58,2025-10-14,United Kingdom,failed
ORD-00815,Sigríður Jónsdóttir,sigriur.jonsdottir815@example.com,office_desk,furniture,3,516.35,2025-04-10,Iceland,cancelled
ORD-00816,Matti Korhonen,matti.korhonen816@example.com,smartphone,electronics,1,942.54,2025-07-28,Finland,paid
ORD-00817,Lukas Schneider,lukas.schneider817@example.com,tablet,electronics,3,769.77,2025-03-01,Germany,pending
ORD-00818,Min-jun Kim,min.jun.kim818@example.com,docking_station,accessories,4,257.90,2025-10-16,South Korea,cancelled
ORD-00819,Wei Zhang,wei.zhang819@example.com,mechanical_keyboard,accessories,3,155.70,2025-08-23,China,cancelled
ORD-00820,Luca Bianchi,luca.bianchi820@example.com,headphones,electronics,1,201.86,2025-07-15,Italy,paid
ORD-00821,Arjun Mehta,arjun.mehta821@example.com,mechanical_keyboard,accessories,3,142.97,2025-06-30,India,paid
ORD-00822,Seo-yeon Park,seo.yeon.park822@example.com,mouse,accessories,3,32.72,2025-12-11,South Korea,failed
ORD-00823,Lukas Schneider,lukas.schneider823@example.com,tablet,electronics,2,787.04,2025-07-01,Germany,paid
ORD-00824,Nguyễn Minh Anh,nguyen.minh.anh824@example.com,keyboard,accessories,2,94.98,2025-04-13,Vietnam,paid
ORD-00825,Mei Lin,mei.lin825@example.com,office_desk,furniture,3,514.67,2025-04-14,China,paid
ORD-00826,Jón Einarsson,jon.einarsson826@example.com,keyboard,accessories,1,89.22,2025-02-10,Iceland,cancelled
ORD-00827,Aiko Tanaka,aiko.tanaka827@example.com,mechanical_keyboard,accessories,5,155.63,2025-09-04,Japan,failed
ORD-00828,Amina Yusuf,amina.yusuf828@example.com,headphones,electronics,5,222.39,2025-09-09,Nigeria,paid
ORD-00829,Noam Levi,noam.levi829@example.com,desk_chair,furniture,4,649.76,2025-10-23,Israel,paid
ORD-00830,Claire Dubois,claire.dubois830@example.com,tablet,electronics,4,787.26,2025-10-04,France,paid
ORD-00831,Maya Cohen,maya.cohen831@example.com,usb_hub,accessories,4,47.59,2025-03-31,Israel,cancelled
ORD-00832,Rafael Oliveira,rafael.oliveira832@example.com,docking_station,accessories,5,238.47,2025-12-19,Brazil,paid
ORD-00833,Kenji Sato,kenji.sato833@example.com,external_ssd,storage,2,161.82,2025-02-21,Japan,failed
ORD-00834,Ingrid Hansen,ingrid.hansen834@example.com,smartphone,electronics,3,930.95,2025-05-15,Norway,paid
ORD-00835,Nguyễn Minh Anh,nguyen.minh.anh835@example.com,headphones,electronics,5,204.73,2025-04-05,Vietnam,cancelled
ORD-00836,Zuzana Nováková,zuzana.novakova836@example.com,mouse,accessories,4,36.12,2025-07-10,Slovakia,failed
ORD-00837,Matti Korhonen,matti.korhonen837@example.com,desk_chair,furniture,4,645.17,2025-03-09,Finland,paid
ORD-00838,Emma Johnson,emma.johnson838@example.com,docking_station,accessories,3,251.68,2025-10-12,United States,refunded
ORD-00839,Freja Nielsen,freja.nielsen839@example.com,mouse,accessories,2,36.68,2025-03-18,Denmark,cancelled
ORD-00840,Kenji Sato,kenji.sato840@example.com,keyboard,accessories,4,94.99,2025-11-19,Japan,failed
ORD-00841,Mia Anderson,mia.anderson841@example.com,desk_chair,furniture,3,686.76,2025-10-18,Canada,paid
ORD-00842,Helena Virtanen,helena.virtanen842@example.com,monitor,electronics,2,390.43,2025-05-11,Finland,cancelled
ORD-00843,Emma Johnson,emma.johnson843@example.com,headphones,electronics,3,201.93,2025-07-04,United States,pending
ORD-00844,Sigríður Jónsdóttir,sigriur.jonsdottir844@example.com,laptop,electronics,4,1409.10,2025-12-14,Iceland,paid
ORD-00845,Katarzyna Kowalska,katarzyna.kowalska845@example.com,mechanical_keyboard,accessories,3,141.64,2025-12-11,Poland,cancelled
ORD-00846,Nikos Georgiou,nikos.georgiou846@example.com,graphics_tablet,electronics,1,304.10,2025-05-27,Greece,cancelled
ORD-00847,Lucía Herrera,lucia.herrera847@example.com,office_desk,furniture,2,552.15,2025-06-22,Mexico,refunded
ORD-00848,Matti Korhonen,matti.korhonen848@example.com,office_desk,furniture,1,503.64,2025-06-25,Finland,paid
ORD-00849,Amina Yusuf,amina.yusuf849@example.com,usb_hub,accessories,3,46.52,2025-11-06,Nigeria,refunded
ORD-00850,Nguyễn Minh Anh,nguyen.minh.anh850@example.com,graphics_tablet,electronics,4,323.94,2025-07-05,Vietnam,cancelled
ORD-00851,Ana Petrović,ana.petrovic851@example.com,keyboard,accessories,2,100.38,2025-03-06,Serbia,paid
ORD-00852,Min-jun Kim,min.jun.kim852@example.com,docking_station,accessories,1,228.89,2025-07-23,South Korea,paid
ORD-00853,Emma Johnson,emma.johnson853@example.com,monitor,electronics,4,423.25,2025-01-14,United States,refunded
ORD-00854,Olivia Smith,olivia.smith854@example.com,monitor,electronics,3,427.94,2025-02-13,United Kingdom,refunded
ORD-00855,Youssef El Amrani,youssef.el.amrani855@example.com,mouse,accessories,2,36.33,2025-08-15,Morocco,paid
ORD-00856,Valentina Rojas,valentina.rojas856@example.com,tablet,electronics,2,730.41,2025-12-06,Chile,failed
ORD-00857,Chinedu Okafor,chinedu.okafor857@example.com,office_desk,furniture,4,537.17,2025-10-04,Nigeria,pending
ORD-00858,Eleni Papadopoulos,eleni.papadopoulos858@example.com,keyboard,accessories,5,90.09,2025-11-02,Greece,cancelled
ORD-00859,Jakub Horváth,jakub.horvath859@example.com,tablet,electronics,5,765.94,2025-06-27,Slovakia,cancelled
ORD-00860,Arjun Mehta,arjun.mehta860@example.com,mechanical_keyboard,accessories,1,143.65,2025-07-07,India,refunded
ORD-00861,Seo-yeon Park,seo.yeon.park861@example.com,keyboard,accessories,3,87.56,2025-09-25,South Korea,paid
ORD-00862,Sigríður Jónsdóttir,sigriur.jonsdottir862@example.com,desk_chair,furniture,4,683.82,2025-12-19,Iceland,cancelled
ORD-00863,Jack Thompson,jack.thompson863@example.com,desk_chair,furniture,1,708.93,2025-05-30,Australia,paid
ORD-00864,Aiko Tanaka,aiko.tanaka864@example.com,tablet,electronics,3,750.64,2025-10-15,Japan,refunded
ORD-00865,Helena Virtanen,helena.virtanen865@example.com,mouse,accessories,2,36.20,2025-11-27,Finland,refunded
ORD-00866,Freja Nielsen,freja.nielsen866@example.com,mouse,accessories,3,32.64,2025-11-17,Denmark,paid
ORD-00867,Nguyễn Minh Anh,nguyen.minh.anh867@example.com,desk_chair,furniture,5,713.60,2025-07-31,Vietnam,paid
ORD-00868,Anna Müller,anna.muller868@example.com,keyboard,accessories,2,91.80,2025-11-23,Germany,cancelled
ORD-00869,Nikos Georgiou,nikos.georgiou869@example.com,desk_chair,furniture,5,679.13,2025-06-14,Greece,paid
ORD-00870,Diego Ramírez,diego.ramirez870@example.com,laptop,electronics,5,1385.31,2025-02-22,Mexico,pending
ORD-00871,Nguyễn Minh Anh,nguyen.minh.anh871@example.com,keyboard,accessories,4,98.45,2025-04-30,Vietnam,paid
ORD-00872,Diego Ramírez,diego.ramirez872@example.com,laptop,electronics,4,1432.13,2025-08-04,Mexico,pending
ORD-00873,Liam Tremblay,liam.tremblay873@example.com,usb_hub,accessories,4,46.42,2025-01-17,Canada,failed
ORD-00874,Olivia Smith,olivia.smith874@example.com,office_desk,furniture,2,501.64,2025-07-20,United Kingdom,paid
ORD-00875,Amelia Wilson,amelia.wilson875@example.com,keyboard,accessories,2,101.01,2025-05-09,Australia,refunded
ORD-00876,Kenji Sato,kenji.sato876@example.com,monitor,electronics,2,412.26,2025-08-15,Japan,paid
ORD-00877,María García,maria.garcia877@example.com,mouse,accessories,4,36.32,2025-02-18,Spain,paid
ORD-00878,Amelia Wilson,amelia.wilson878@example.com,webcam,electronics,3,139.07,2025-03-23,Australia,paid
ORD-00879,Rafael Oliveira,rafael.oliveira879@example.com,desk_chair,furniture,4,695.07,2025-04-12,Brazil,failed
ORD-00880,Claire Dubois,claire.dubois880@example.com,office_desk,furniture,2,580.89,2025-05-01,France,refunded
ORD-00881,Chinedu Okafor,chinedu.okafor881@example.com,laptop,electronics,2,1570.65,2025-10-27,Nigeria,paid
ORD-00882,Helena Virtanen,helena.virtanen882@example.com,mechanical_keyboard,accessories,2,133.61,2025-01-22,Finland,cancelled
ORD-00883,Diego Ramírez,diego.ramirez883@example.com,usb_hub,accessories,1,43.19,2025-09-13,Mexico,paid
ORD-00884,Sipho Dlamini,sipho.dlamini884@example.com,graphics_tablet,electronics,1,288.16,2025-11-27,South Africa,paid
ORD-00885,Noah Williams,noah.williams885@example.com,keyboard,accessories,4,90.94,2025-10-13,United States,failed
ORD-00886,Eleni Papadopoulos,eleni.papadopoulos886@example.com,docking_station,accessories,2,221.62,2025-07-13,Greece,failed
ORD-00887,Matías Fernández,matias.fernandez887@example.com,desk_chair,furniture,1,678.40,2025-08-13,Chile,pending
ORD-00888,Mia Anderson,mia.anderson888@example.com,mouse,accessories,5,33.25,2025-06-28,Canada,failed
ORD-00889,Miguel Reyes,miguel.reyes889@example.com,desk_chair,furniture,5,725.09,2025-10-11,Philippines,paid
ORD-00890,Anna Müller,anna.muller890@example.com,tablet,electronics,2,783.60,2025-05-15,Germany,failed
ORD-00891,Isabella Santos,isabella.santos891@example.com,laptop,electronics,5,1470.97,2025-04-05,Philippines,paid
ORD-00892,Ingrid Hansen,ingrid.hansen892@example.com,mechanical_keyboard,accessories,5,138.94,2025-02-02,Norway,refunded
ORD-00893,Elena Popescu,elena.popescu893@example.com,tablet,electronics,4,823.59,2025-03-20,Romania,pending
ORD-00894,Chinedu Okafor,chinedu.okafor894@example.com,webcam,electronics,3,121.90,2025-09-25,Nigeria,paid
ORD-00895,Javier Martínez,javier.martinez895@example.com,office_desk,furniture,2,512.23,2025-01-17,Spain,paid
ORD-00896,Noah Williams,noah.williams896@example.com,headphones,electronics,2,196.52,2025-10-20,United States,refunded
ORD-00897,Mia Anderson,mia.anderson897@example.com,tablet,electronics,5,815.45,2025-05-12,Canada,paid
ORD-00898,Ingrid Hansen,ingrid.hansen898@example.com,mouse,accessories,5,36.22,2025-01-07,Norway,paid
ORD-00899,Mia Anderson,mia.anderson899@example.com,graphics_tablet,electronics,1,308.42,2025-11-24,Canada,paid
ORD-00900,Ingrid Hansen,ingrid.hansen900@example.com,tablet,electronics,4,830.70,2025-12-29,Norway,paid
ORD-00901,Nguyễn Minh Anh,nguyen.minh.anh901@example.com,tablet,electronics,1,819.62,2025-06-05,Vietnam,paid
ORD-00902,Oleksandr Bondarenko,oleksandr.bondarenko902@example.com,tablet,electronics,1,739.59,2025-04-29,Ukraine,refunded
ORD-00903,Elena Popescu,elena.popescu903@example.com,mouse,accessories,5,35.88,2025-10-19,Romania,paid
ORD-00904,Marko Jovanović,marko.jovanovic904@example.com,docking_station,accessories,1,250.23,2025-10-23,Serbia,failed
ORD-00905,Isabella Santos,isabella.santos905@example.com,docking_station,accessories,4,254.70,2025-03-27,Philippines,paid
ORD-00906,Matti Korhonen,matti.korhonen906@example.com,tablet,electronics,3,809.91,2025-10-01,Finland,cancelled
ORD-00907,Jón Einarsson,jon.einarsson907@example.com,graphics_tablet,electronics,3,312.48,2025-06-16,Iceland,failed
ORD-00908,Ana Petrović,ana.petrovic908@example.com,mechanical_keyboard,accessories,4,152.57,2025-06-15,Serbia,paid
ORD-00909,Oleksandr Bondarenko,oleksandr.bondarenko909@example.com,webcam,electronics,5,138.86,2025-05-11,Ukraine,failed
ORD-00910,Nikos Georgiou,nikos.georgiou910@example.com,headphones,electronics,4,193.21,2025-01-18,Greece,pending
ORD-00911,Sofia Rossi,sofia.rossi911@example.com,tablet,electronics,2,852.37,2025-06-04,Italy,paid
ORD-00912,Fatima Zahra,fatima.zahra912@example.com,mouse,accessories,2,36.99,2025-01-12,Morocco,pending
ORD-00913,Noam Levi,noam.levi913@example.com,tablet,electronics,5,843.84,2025-03-21,Israel,paid
ORD-00914,María García,maria.garcia914@example.com,headphones,electronics,3,198.45,2025-05-16,Spain,failed
ORD-00915,Wei Zhang,wei.zhang915@example.com,mouse,accessories,3,36.74,2025-02-17,China,refunded
ORD-00916,Oleksandr Bondarenko,oleksandr.bondarenko916@example.com,docking_station,accessories,1,248.59,2025-09-05,Ukraine,paid
ORD-00917,Mia Anderson,mia.anderson917@example.com,office_desk,furniture,5,567.61,2025-02-18,Canada,pending
ORD-00918,María García,maria.garcia918@example.com,docking_station,accessories,5,235.45,2025-01-29,Spain,failed
ORD-00919,Sigríður Jónsdóttir,sigriur.jonsdottir919@example.com,graphics_tablet,electronics,4,305.86,2025-03-03,Iceland,paid
ORD-00920,Kenji Sato,kenji.sato920@example.com,external_ssd,storage,4,153.23,2025-09-26,Japan,paid
ORD-00921,Amina Yusuf,amina.yusuf921@example.com,tablet,electronics,5,745.71,2025-09-15,Nigeria,paid
ORD-00922,Diego Ramírez,diego.ramirez922@example.com,laptop,electronics,4,1613.05,2025-11-01,Mexico,paid
ORD-00923,Priya Sharma,priya.sharma923@example.com,webcam,electronics,3,135.96,2025-03-17,India,paid
ORD-00924,Sipho Dlamini,sipho.dlamini924@example.com,monitor,electronics,4,424.80,2025-01-26,South Africa,refunded
ORD-00925,Seo-yeon Park,seo.yeon.park925@example.com,monitor,electronics,4,420.12,2025-12-24,South Korea,paid
ORD-00926,Matías Fernández,matias.fernandez926@example.com,headphones,electronics,5,199.86,2025-07-22,Chile,paid
ORD-00927,Wei Zhang,wei.zhang927@example.com,mouse,accessories,1,33.69,2025-08-09,China,failed
ORD-00928,Ethan Brown,ethan.brown928@example.com,monitor,electronics,4,414.86,2025-06-28,United Kingdom,paid
ORD-00929,Chinedu Okafor,chinedu.okafor929@example.com,usb_hub,accessories,5,46.12,2025-06-06,Nigeria,paid
ORD-00930,Sigríður Jónsdóttir,sigriur.jonsdottir930@example.com,smartphone,electronics,4,999.31,2025-08-14,Iceland,paid
ORD-00931,Arjun Mehta,arjun.mehta931@example.com,mouse,accessories,3,33.07,2025-02-13,India,paid
ORD-00932,Claire Dubois,claire.dubois932@example.com,mouse,accessories,5,37.39,2025-05-28,France,paid
ORD-00933,Sipho Dlamini,sipho.dlamini933@example.com,docking_station,accessories,1,232.52,2025-08-30,South Africa,paid
ORD-00934,Thandiwe Ndlovu,thandiwe.ndlovu934@example.com,mouse,accessories,5,33.39,2025-10-07,South Africa,pending
ORD-00935,Jack Thompson,jack.thompson935@example.com,smartphone,electronics,2,1010.59,2025-12-09,Australia,paid
ORD-00936,Freja Nielsen,freja.nielsen936@example.com,smartphone,electronics,5,908.42,2025-03-29,Denmark,paid
ORD-00937,Nur Aisyah,nur.aisyah937@example.com,mouse,accessories,5,33.72,2025-08-27,Malaysia,paid
ORD-00938,Anna Müller,anna.muller938@example.com,webcam,electronics,3,133.39,2025-12-04,Germany,failed
ORD-00939,Noah Williams,noah.williams939@example.com,laptop,electronics,3,1588.18,2025-11-29,United States,refunded
